,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
505,tt0042209,At War with the Army,,1950,\N,93,2325.0,False
507,tt0042235,Beauty and the Devil,,1950,\N,96,1550.0,True
529,tt0043286,Angels in the Outfield,Angels in the Outfield,1951,\N,99,2314.0,True
531,tt0043338,Ace in the Hole,Ace in the Hole,1951,\N,111,34375.0,True
539,tt0043757,Lost Continent,Lost Continent,1951,\N,83,1497.0,False
542,tt0043879,On Dangerous Ground,On Dangerous Ground,1951,\N,82,6857.0,True
548,tt0043959,Rawhide,,1951,\N,89,2645.0,True
553,tt0044320,Abbott and Costello Meet Captain Kidd,,1952,\N,70,2135.0,False
561,tt0044741,Ikiru,,1952,\N,143,74694.0,True
567,tt0044982,Thé Flávớr ớf Gréén Téá Ớvér Ricé,,1952,\N,116,2833.0,True
574,tt0045201,Thé Strángér in Bétwéén,Hunted,1952,\N,84,1030.0,True
578,tt0045465,99 River Street,99 River Street,\N,1953,83,2842.0,True
589,tt0045826,Glen or Glenda,,1953,\N,65,8491.0,False
603,tt0046375,The Stranger Wore a Gun,,\N,1953,83,,False
619,tt0047296,On the Waterfront,On the Waterfront,1954,\N,108,149783.0,True
633,tt0047878,The Big Combo,,1955,\N,87,7256.0,True
649,tt0048424,Thé Night ớf thé Húntér,The Night of the Hunter,1955,\N,92,86393.0,True
651,tt0048473,Pather Panchali,Pather Panchali,1955,\N,125,29571.0,True
652,tt0048488,The Phenix City Story,,1955,\N,100,2581.0,True
671,tt0049012,The Burmese Harp,Biruma no tategoto,1956,\N,116,5758.0,True
677,tt0049223,Forbidden Planet,,1956,\N,98,47621.0,True
692,tt0049615,"The Phantom from 10,000 Leagues","The Phantom from 10,000 Leagues",\N,1955,81,1700.0,False
720,tt0050545,Invásiớn ớf thé Sáúcér Mén,Invasion of the Saucer Men,1957,\N,69,1812.0,False
725,tt0050665,Madhumati,,1958,\N,110,1394.0,True
731,tt0050976,The Seventh Seal,Det sjunde inseglet,1957,\N,96,177539.0,True
753,tt0051845,The Last Hurrah,,1958,\N,121,3504.0,True
760,tt0052005,No Time for Sergeants,No Time for Sergeants,1958,\N,119,3938.0,True
769,tt0052216,Big Deal on Madonna Street,I soliti ignoti,1958,\N,106,10091.0,True
778,tt0052561,Ánátớmy ớf á Múrdér,Anatomy of a Murder,1959,\N,161,64067.0,True
780,tt0052600,Ballad of a Soldier,Ballada o soldate,1959,\N,88,10124.0,True
781,tt0052609,Beast from Haunted Cave,Beast from Haunted Cave,\N,1959,72,1949.0,False
808,tt0053133,Odds Against Tomorrow,,1959,\N,96,4461.0,True
832,tt0053636,The Baroness from the Gas Station,Baronessen fra benzintanken,1960,\N,122,1086.0,True
848,tt0053987,The Steamroller and the Violin,Katok i skripka,1961,\N,46,6151.0,True
850,tt0054042,Macario,,1960,\N,91,3212.0,True
853,tt0054086,The Millionairess,The Millionairess,1960,\N,90,1791.0,False
874,tt0054393,Tormented,Tormented,\N,1960,75,2496.0,False
901,tt0055184,The Misfits,,\N,1961,125,19925.0,True
918,tt0055618,Whistle Down the Wind,Whistle Down the Wind,\N,1961,99,3328.0,True
919,tt0055630,Yojimbo,Yôjinbô,1961,\N,110,118426.0,True
923,tt0055805,Bớccácciớ '70,Boccaccio '70,1962,\N,205,4325.0,True
924,tt0055824,Cape Fear,Cape Fear,1962,\N,106,28146.0,True
926,tt0055850,Chushingura,,\N,1962,207,2014.0,True
929,tt0055913,Divorce Italian Style,Divorzio all'italiana,1961,\N,105,12370.0,True
950,tt0056264,Mutiny on the Bounty,Mutiny on the Bounty,1962,\N,178,15843.0,True
960,tt0056636,A Monkey in Winter,,1962,\N,105,,True
964,tt0056860,Beach Party,,1963,\N,101,2069.0,False
974,tt0057083,Fun in Acapulco,Fun in Acapulco,1963,\N,97,3178.0,False
984,tt0057360,A New Kind of Love,A New Kind of Love,1963,\N,110,1397.0,False
999,tt0057715,Zatoichi the Fugitive,Zatôichi kyôjô-tabi,1963,\N,86,1712.0,True
1004,tt0057919,Carry on Jack,,1964,\N,91,2224.0,False
1006,tt0057935,Charulata,Charulata,1964,\N,117,5973.0,True
1021,tt0058311,Hércúlés Ágáinst thé Mớớn Mén,Maciste e la regina di Samar,1964,\N,90,1844.0,False
1034,tt0058564,Seduced and Abandoned,,1964,\N,118,,True
1044,tt0058898,Alphaville,,1965,\N,99,24406.0,True
1048,tt0059012,Chimes at Midnight,Campanadas a medianoche,1965,\N,119,8655.0,True
1064,tt0059464,Monster a Go-Go,Monster a Go-Go,1965,\N,68,11387.0,False
1066,tt0059529,Triumph Over Violence,Obyknovennyy fashizm,1965,\N,138,1666.0,True
1081,tt0059856,Vague Stars of Ursa...,Vaghe stelle dell'Orsa...,1965,\N,105,1913.0,True
1082,tt0059878,Village of the Giants,,1965,\N,81,2316.0,False
1086,tt0060138,Au hasard Balthazar,,1966,\N,95,19440.0,True
1106,tt0060666,Mánớs: Thé Hánds ớf Fáté,Manos: The Hands of Fate,1966,\N,70,35858.0,False
1118,tt0061132,The Hawks and the Sparrows,,\N,1966,89,4609.0,True
1120,tt0061162,"War and Peace, Part II: Natasha Rostova",Voyna i mir II: Natasha Rostova,1966,\N,98,1414.0,True
1128,tt0061395,Belle de Jour,,1967,\N,100,42825.0,True
1151,tt0061709,Day of Anger,I giorni dell'ira,1967,\N,111,4590.0,True
1160,tt0061814,The Incident,,1967,\N,107,3929.0,True
1174,tt0062228,Our Folks,,1967,\N,81,3450.0,True
1203,tt0063050,Thé Héárt Is á Lớnély Húntér,,1968,\N,123,3915.0,True
1205,tt0063135,Inspéctớr Clớúséáú,Inspector Clouseau,1968,\N,96,,False
1231,tt0063790,Vớyágé tớ thé Plánét ớf Préhistớric Wớmén,,1968,\N,78,,False
1234,tt0063876,Bớy,Shônen,\N,1969,105,1569.0,True
1254,tt0064451,A Touch of Zen,,\N,1971,200,5981.0,True
1276,tt0065234,Z,Z,1969,\N,127,26606.0,True
1279,tt0065417,Days and Nights in the Forest,Aranyer Din Ratri,1970,\N,115,,True
1290,tt0065724,Fivé Éásy Piécés,Five Easy Pieces,1970,\N,98,,True
1296,tt0065955,Á Lớvé Stớry,En kärlekshistoria,\N,1970,115,6589.0,True
1314,tt0066491,Tristana,,1970,\N,99,11421.0,True
1318,tt0066516,Valerie and Her Week of Wonders,,\N,1970,77,9325.0,True
1345,tt0067047,Emil of Lonneberga,,1971,\N,95,4084.0,True
1353,tt0067164,Guddi,Guddi,1971,\N,121,1071.0,True
1382,tt0067927,Vanishing Point,Vanishing Point,1971,\N,99,28045.0,True
1392,tt0068205,Love in the Afternoon,,1972,\N,97,7639.0,True
1416,tt0068659,Greaser's Palace,,\N,1972,91,1036.0,False
1445,tt0069452,Walter Defends Sarajevo,Valter brani Sarajevo,1972,\N,133,2487.0,True
1448,tt0069530,Z.P.G.,Z.P.G.,1972,\N,97,1405.0,False
1469,tt0070212,The Iceman Cometh,,1973,\N,239,1580.0,True
1502,tt0071198,The Bat People,,1974,\N,93,2475.0,False
1517,tt0071622,The Clockmaker of St. Paul,L'horloger de Saint-Paul,1974,\N,105,2407.0,True
1530,tt0072263,Ten Little Indians,,1974,\N,105,,False
1548,tt0072934,A Pain in the Ass,L'emmerdeur,1973,\N,85,3125.0,True
1552,tt0072979,Female Trouble,Female Trouble,1974,\N,89,8991.0,True
1587,tt0074279,Cannonball!,Cannonball,1976,\N,93,4547.0,False
1591,tt0074312,Chinese Roulette,Chinesisches Roulette,1976,\N,86,4029.0,True
1596,tt0074441,The Duchess and the Dirtwater Fox,The Duchess and the Dirtwater Fox,1976,\N,103,1803.0,False
1599,tt0074475,Embryo,,1976,\N,104,,False
1612,tt0074633,Hollywood Boulevard,,1976,\N,83,1220.0,False
1621,tt0074860,Marathon Man,Marathon Man,1976,\N,125,61375.0,True
1628,tt0075002,The Olsen Gang Sees Red,Olsen-banden ser rødt,1976,\N,100,2156.0,True
1636,tt0075268,Stáy Húngry,Stay Hungry,\N,1976,102,4377.0,False
1641,tt0075656,Thé Álién Fáctớr,The Alien Factor,1978,\N,80,1031.0,False
1668,tt0076245,Julia,Julia,\N,1977,117,9341.0,True
1680,tt0076709,Game of Death II,,1980,\N,96,3131.0,False
1702,tt0077372,Corvette Summer,,1978,\N,105,3059.0,False
1707,tt0077474,Thé Drivér,The Driver,1978,\N,91,15646.0,True
1712,tt0077651,Halloween,Halloween,1978,\N,91,260115.0,True
1713,tt0077655,Last Hurrah for Chivalry,,1979,\N,106,,True
1726,tt0078087,Piranha,,1978,\N,94,20905.0,False
1745,tt0078784,A Respectable Life,,1979,\N,102,1140.0,True
1748,tt0078846,Bénéáth thé Válléy ớf thé Últrá-Vixéns,,1979,\N,93,3035.0,False
1750,tt0078875,The Tin Drum,Die Blechtrommel,1979,\N,142,23497.0,True
1759,tt0079117,Escape to Athena,Escape to Athena,1979,\N,125,4970.0,False
1768,tt0079510,Thé Máin Évént,,1979,\N,112,,False
1773,tt0079596,My Brilliant Career,,1979,\N,100,4201.0,True
1777,tt0079764,Five Evenings,,1979,\N,108,1227.0,True
1781,tt0079855,Savage Weekend,Savage Weekend,1979,\N,88,1540.0,False
1790,tt0080117,The Wanderers,,1979,\N,112,10769.0,True
1809,tt0080707,The Exterminator,The Exterminator,1980,\N,104,5399.0,False
1812,tt0080853,The Hearse,The Hearse,1980,\N,99,2034.0,False
1847,tt0082222,Man of Iron,Czlowiek z zelaza,1981,\N,156,3330.0,True
1867,tt0082528,Hot Bubblegum,,1981,\N,90,,False
1872,tt0082694,The Road Warrior,,1981,\N,96,174374.0,True
1879,tt0082755,Teddy Bear,Mis,1981,\N,111,5813.0,True
1901,tt0083203,Time for Revenge,,1981,\N,112,,True
1914,tt0083591,Attack Force Z,Attack Force Z,1981,\N,93,2383.0,False
1919,tt0083743,La colmena,,\N,1982,112,1016.0,True
1930,tt0083972,Friday the 13th Part III,Friday the 13th Part III,1982,\N,95,,False
1933,tt0084028,Absurd,Rosso sangue,1981,\N,96,2816.0,False
1936,tt0084133,The Incubus,Incubus,\N,1981,93,,False
1957,tt0084628,Sans Soleil,,1983,\N,104,10484.0,True
1961,tt0084667,Shakti,,1982,\N,166,,True
1975,tt0084865,Victor Victoria,,1982,\N,134,20746.0,True
1976,tt0084887,Báttlétrúck,Warlords of the 21st Century,1982,\N,91,1298.0,False
1993,tt0085384,Curse of the Pink Panther,Curse of the Pink Panther,1983,\N,109,5903.0,False
2009,tt0085748,"Jára Cimrman Lying, Sleeping","Jára Cimrman lezící, spící",1983,\N,81,1018.0,True
2042,tt0086319,The Snowdrop Festivities,,1984,\N,83,1456.0,True
2058,tt0086543,The 4th Man,,1983,\N,102,7596.0,True
2060,tt0086567,WárGámés,WarGames,1983,\N,114,95954.0,True
2061,tt0086610,Xtrớ,,1982,\N,86,6760.0,False
2105,tt0087800,A Nightmare on Elm Street,A Nightmare on Elm Street,1984,\N,91,224613.0,True
2106,tt0087803,1984,Nineteen Eighty-Four,1984,\N,113,,True
2124,tt0088241,Vớyágé tớ Cythérá,,1984,\N,120,2565.0,True
2125,tt0088247,The Terminator,The Terminator,1984,\N,107,826119.0,True
2131,tt0088380,Warrior of the Lost World,,1984,\N,92,2641.0,False
2134,tt0088757,Avenging Angel,,1985,\N,93,1527.0,False
2145,tt0088967,Crimewave,,1985,\N,83,5585.0,False
2147,tt0089002,Death Warmed Up,,1984,\N,82,1194.0,False
2155,tt0089271,The Adventures of Hercules,,1985,\N,88,1359.0,False
2163,tt0089421,King Solomon's Mines,,1985,\N,100,13252.0,False
2164,tt0089501,Screwballs II,,1985,\N,92,1310.0,False
2165,tt0089560,Mask,,1985,\N,120,27829.0,True
2177,tt0089748,When Father Was Away on Business,,1985,\N,136,,True
2187,tt0089957,Samaya obayatelnaya i privlekatelnaya,Samaya obayatelnaya i privlekatelnaya,1985,\N,81,1773.0,True
2192,tt0090073,Stick,Stick,1985,\N,109,2031.0,False
2212,tt0090753,Blúé City,,1986,\N,83,1186.0,False
2216,tt0090888,Crossroads,Crossroads,1986,\N,99,15455.0,True
2252,tt0091653,Nothing in Common,,1986,\N,118,6929.0,False
2277,tt0092288,The Zero Boys,The Zero Boys,1986,\N,89,2396.0,False
2307,tt0092963,The Emperor's Naked Army Marches On,"Yuki yukite, shingun",1987,\N,122,1739.0,True
2343,tt0093593,On the Silver Globe,Na srebrnym globie,1988,\N,166,3003.0,True
2346,tt0093713,Pelle the Conqueror,Pelle erobreren,1987,\N,157,,True
2360,tt0093990,Slaughterhouse,,1987,\N,85,2061.0,False
2367,tt0094061,Stripped to Kill,Stripped to Kill,1987,\N,88,1387.0,False
2372,tt0094169,Tough Guys Don't Dance,,1987,\N,110,1483.0,False
2405,tt0094997,Demonia,,1990,\N,88,,False
2420,tt0095302,High Hopes,,1988,\N,108,5055.0,True
2425,tt0095452,King Size,,1988,\N,105,2962.0,True
2440,tt0095800,The Bear,L'ours,\N,1988,96,17446.0,True
2442,tt0095889,Poltergeist III,Poltergeist III,1988,\N,98,18156.0,False
2456,tt0096094,She's Having a Baby,,1988,\N,106,12554.0,False
2459,tt0096223,Tápéhéáds,Tapeheads,1988,\N,93,4053.0,False
2462,tt0096321,Twister,,\N,1989,93,,False
2469,tt0096523,L'étudiante,L'étudiante,1988,\N,104,1965.0,False
2491,tt0097372,For All Mankind,For All Mankind,1989,\N,80,5548.0,True
2492,tt0097373,For Queen & Country,,1988,\N,105,2380.0,False
2501,tt0097534,Howling V: The Rebirth,Howling V: The Rebirth,1989,\N,96,2565.0,False
2503,tt0097570,In Country,In Country,1989,\N,120,2889.0,False
2509,tt0097727,A legényanya,A legényanya,1989,\N,80,,True
2519,tt0097911,Mớớntráp,,1988,\N,92,3298.0,False
2525,tt0098040,Otto - Der Außerfriesische,Otto - Der Außerfriesische,1989,\N,92,2467.0,False
2532,tt0098189,The Journey to Melonia,,1989,\N,104,1325.0,True
2541,tt0098347,Slávés ớf Néw Yớrk,Slaves of New York,1989,\N,124,1003.0,False
2542,tt0098350,Slipstream,,1989,\N,102,2612.0,False
2547,tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,\N,102,4625.0,False
2556,tt0099142,BlackJack,BlackJack,1990,\N,111,1503.0,False
2559,tt0099204,Cadillac Man,Cadillac Man,1990,\N,97,14048.0,False
2566,tt0099399,Delta Force 2: The Colombian Connection,Delta Force 2: The Colombian Connection,1990,\N,111,7301.0,False
2567,tt0099441,Distúrbéd,Disturbed,1990,\N,96,1851.0,False
2575,tt0099669,My Father's Glory,La gloire de mon père,1990,\N,105,6390.0,True
2580,tt0099739,Hard to Kill,,1990,\N,96,29150.0,False
2595,tt0100112,The Hairdresser's Husband,,1990,\N,82,9501.0,True
2606,tt0100405,Pretty Woman,Pretty Woman,1990,\N,119,307984.0,True
2616,tt0100681,Everybody's Fine,Stanno tutti bene,1990,\N,118,,True
2630,tt0101428,The Beautiful Troublemaker,La Belle Noiseuse,1991,\N,238,7942.0,True
2643,tt0101675,Dead Space,Dead Space,1991,\N,72,1074.0,False
2652,tt0101921,Fried Green Tomatoes,Fried Green Tomatoes,1991,\N,130,71692.0,True
2663,tt0102343,Love Potion No. 9,,1992,\N,92,13889.0,False
2672,tt0102587,Only Yesterday,Omohide poro poro,1991,\N,118,30127.0,True
2683,tt0102910,Shock 'Em Dead,,1991,\N,93,1050.0,False
2686,tt0102943,Slacker,Slacker,1990,\N,97,21022.0,True
2688,tt0103010,Surviving Desire,,1992,\N,53,1531.0,True
2712,tt0103956,Child's Play 3,Child's Play 3,1991,\N,90,39357.0,False
2714,tt0104014,Áll Ládiés Dớ It,Così fan tutte,1992,\N,93,4600.0,False
2720,tt0104114,The Distinguished Gentleman,The Distinguished Gentleman,1992,\N,112,,False
2722,tt0104187,Encino Man,,1992,\N,88,39238.0,False
2740,tt0104761,Lotta på Bråkmakargatan,Lotta på Bråkmakargatan,1992,\N,74,1354.0,False
2761,tt0105287,Sex and Zen,Yuk po tuen: Tau ching bo gam,1991,\N,99,2344.0,False
2783,tt0105888,And Life Goes On,Zendegi va digar hich,1992,\N,95,5587.0,True
2795,tt0106438,Blue,,1993,\N,79,2188.0,True
2806,tt0106701,Dennis the Menace,Dennis the Menace,1993,\N,94,59722.0,False
2812,tt0106881,Féárléss,,1993,\N,122,,True
2814,tt0106950,Fortress,Fortress,1992,\N,95,28439.0,False
2818,tt0107107,Hexed,,1993,\N,90,1667.0,False
2826,tt0107282,The Joy Luck Club,,1993,\N,139,,True
2851,tt0107953,Return of the Living Dead III,,1993,\N,97,14898.0,False
2853,tt0108101,Shadowlands,,1993,\N,131,18289.0,True
2893,tt0109439,City Slickérs II: Thé Légénd ớf Cúrly's Gớld,,1994,\N,116,19187.0,False
2902,tt0109515,Cyber Tracker,Cyber Tracker,1994,\N,91,1274.0,False
2904,tt0109529,Dance Me Outside,Dance Me Outside,1994,\N,84,,True
2912,tt0109783,The Favor,The Favor,1994,\N,97,2820.0,False
2916,tt0109830,Forrest Gump,Forrest Gump,1994,\N,142,1932502.0,True
2921,tt0109959,Gunmen,,1993,\N,94,3535.0,False
2937,tt0110222,Kábhi Háán Kábhi Náá,,1994,\N,158,17964.0,True
2944,tt0110322,Legends of the Fall,,1994,\N,133,158354.0,True
2951,tt0110521,Mina Tannenbaum,Mina Tannenbaum,1994,\N,128,1029.0,True
2976,tt0111175,Shrunken Heads,Shrunken Heads,1994,\N,86,1342.0,False
2982,tt0111400,Terminal Velocity,,1994,\N,102,13512.0,False
2986,tt0111512,The Legend of Drunken Master,,1994,\N,102,44843.0,True
2999,tt0112453,Balto,,\N,1995,78,42057.0,True
3004,tt0112553,Bombay,Bombay,1995,\N,141,12268.0,True
3014,tt0112740,Crimsớn Tidé,,1995,\N,116,108499.0,True
3030,tt0113277,Heat,Heat,\N,1995,170,616475.0,True
3032,tt0113429,"Institute Benjamenta, or This Dream That One Calls Human Life",,1995,\N,105,1853.0,True
3038,tt0113533,Bớrn tớ Bé Wild,,1995,\N,100,1524.0,False
3064,tt0113987,Nixon,,1995,\N,192,30228.0,True
3075,tt0114432,Hidden Assassin,The Shooter,\N,1995,104,2184.0,False
3078,tt0114478,Smoke,,\N,1995,112,35503.0,True
3086,tt0114709,Tớy Stớry,Toy Story,1995,\N,81,937386.0,True
3106,tt0115633,Bastard Out of Carolina,,1996,\N,98,,True
3111,tt0115676,Big Bully,,1996,\N,90,4961.0,False
3133,tt0116231,The Bandit,,1996,\N,128,68360.0,True
3144,tt0116405,Getting Away with Murder,Getting Away with Murder,\N,1996,91,1370.0,False
3145,tt0116407,Gháták: Léthál,,1996,\N,158,3528.0,True
3147,tt0116480,Hamsun,Hamsun,1996,\N,159,1558.0,True
3171,tt0116897,Littlé Witchés,Little Witches,\N,1996,90,,False
3185,tt0117260,Original Gangstas,,1996,\N,99,1721.0,False
3206,tt0117723,Spy Hard,,1996,\N,81,37349.0,False
3216,tt0117913,A Time to Kill,A Time to Kill,1996,\N,149,145215.0,True
3224,tt0118138,Werner - Das muss kesseln!!!,Werner - Das muss kesseln!!!,1996,\N,85,3158.0,False
3236,tt0118750,Booty Call,Booty Call,1997,\N,79,8727.0,False
3239,tt0118788,Lucky Star,La buena estrella,1997,\N,110,2434.0,True
3241,tt0118818,Career Girls,Career Girls,1997,\N,83,,True
3267,tt0119215,Good Burger,Good Burger,1997,\N,95,28183.0,False
3281,tt0119385,Iruvar,,1997,\N,140,5767.0,True
3284,tt0119448,Cháráctér,,1997,\N,122,,True
3288,tt0119522,Letters from a Killer,,1998,\N,104,2293.0,False
3314,tt0120112,She's So Lovely,,1997,\N,100,,False
3320,tt0120177,Spáwn,,1997,\N,96,66753.0,False
3333,tt0120522,Winter Sleepers,,1997,\N,122,4449.0,True
3354,tt0120753,The Million Dollar Hotel,The Million Dollar Hotel,2000,\N,122,21369.0,False
3362,tt0120851,Sweepers,,1998,\N,96,1777.0,False
3389,tt0125301,Who Wants to Kill Jessie?,Kdo chce zabít Jessii?,1966,\N,80,1026.0,True
3397,tt0126859,The Loss of Sexual Innocence,,1999,\N,106,3248.0,False
3466,tt0140090,Guna,Guna,1991,\N,167,2638.0,True
3484,tt0143338,Killer Crocodile,Killer Crocodile,1989,\N,90,1230.0,False
3492,tt0144120,Bride of Chucky,Bride of Chucky,1998,\N,89,56463.0,False
3513,tt0150915,Hilary and Jackie,Hilary and Jackie,1998,\N,121,10154.0,True
3525,tt0155796,Dr. Akagi,Kanzô sensei,1998,\N,129,1532.0,True
3535,tt0157075,The Suburbans,,1999,\N,81,2359.0,False
3542,tt0158714,Lady Snowblood,,\N,1973,97,13597.0,True
3549,tt0161942,Revelation,Revelation,1999,\N,98,1008.0,False
3560,tt0163579,Chill Factor,Chill Factor,1999,\N,102,9595.0,False
3565,tt0164221,Virtúál Séxúálity,Virtual Sexuality,\N,1999,92,,False
3566,tt0164756,Mifúné,,1999,\N,98,7742.0,True
3576,tt0165831,Held Up,Held Up,1999,\N,89,3754.0,False
3581,tt0166195,Foolish,Foolish,1999,\N,84,,False
3585,tt0166476,Toxic Love,Amore tossico,1983,\N,90,1148.0,True
3587,tt0166813,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,2002,\N,83,72182.0,True
3596,tt0167947,Gállớ cédrớné,Gallo cedrone,1998,\N,93,1111.0,False
3610,tt0171356,Gun Shy,Gun Shy,2000,\N,101,7351.0,False
3624,tt0174685,Girl in Gold Boots,,1968,\N,94,3792.0,False
3654,tt0181151,What Planet Are You From?,What Planet Are You From?,2000,\N,105,9390.0,False
3673,tt0185183,Battlefield Earth,,2000,\N,118,79165.0,False
3676,tt0185584,Peculiarities of the National Fishing,Osobennosti natsionalnoy rybalki,1998,\N,94,3571.0,True
3679,tt0186730,It All Starts Today,Ça commence aujourd'hui,1999,\N,117,2628.0,True
3681,tt0187227,Láádlá,,1994,\N,169,1217.0,False
3691,tt0188863,Love Stinks,Love Stinks,1999,\N,94,5199.0,False
3692,tt0189153,Wheels,,\N,1998,92,2408.0,True
3693,tt0189541,Gábriélá,,2001,\N,93,1586.0,False
3729,tt0200309,The Tale of Zatoichi Continues,,\N,1962,72,2366.0,True
3730,tt0200469,Bats,Bats,1999,\N,91,10349.0,False
3745,tt0204626,The Watcher,,\N,2000,97,26761.0,False
3770,tt0211443,Jásớn X,Jason X,2001,\N,92,54497.0,False
3771,tt0211900,Actors,,\N,2000,103,1168.0,False
3783,tt0214841,Karz,,\N,1980,159,2227.0,True
3796,tt0218043,Beyond the Mat,Beyond the Mat,1999,\N,102,9005.0,True
3803,tt0220757,Shool,,\N,1999,138,3225.0,True
3807,tt0222150,The Waiting List,Lista de espera,2000,\N,105,1214.0,True
3814,tt0226872,Female Prisoner #701: Scorpion,Joshû 701-gô: Sasori,1972,\N,87,3923.0,True
3823,tt0230600,The Others,The Others,2001,\N,101,353823.0,True
3826,tt0233234,Land of Fear,,\N,1999,142,,True
3832,tt0233841,Baran,Baran,2001,\N,94,8242.0,True
3877,tt0243133,The Man Who Wasn't There,The Man Who Wasn't There,2001,\N,116,107407.0,True
3891,tt0245803,Búllétprớớf Mớnk,,2003,\N,104,49923.0,False
3911,tt0248845,Hedwig and the Angry Inch,Hedwig and the Angry Inch,\N,2001,95,34784.0,True
3913,tt0249047,Namukku Parkkan Munthiri Thoppukal,Namukku Parkkan Munthiri Thoppukal,1986,\N,137,2316.0,True
3953,tt0254686,The Piano Teacher,La pianiste,2001,\N,131,60724.0,True
3957,tt0255373,Midhunam,,1993,\N,147,1214.0,True
3992,tt0263269,Dévlérin Áski,,1976,\N,80,1142.0,True
4002,tt0265029,America's Sweethearts,,2001,\N,102,57151.0,False
4011,tt0265808,Stealing Harvard,,2002,\N,85,12962.0,False
4013,tt0266408,Chiná Striké Fớrcé,,2000,\N,103,,False
4030,tt0269410,Jönssonligan spelar högt,,2000,\N,92,1719.0,False
4031,tt0269604,Naken,,2000,\N,94,1908.0,False
4043,tt0271200,Soul Assassin,,2001,\N,96,,False
4055,tt0273799,Max Keeble's Big Move,,2001,\N,86,7956.0,False
4058,tt0275083,The Warrior,,2001,\N,158,10916.0,True
4061,tt0275491,Bád Édúcátiớn,La mala educación,\N,2004,106,58098.0,True
4062,tt0275692,Sol Goode,,2003,\N,99,1212.0,False
