,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
1103,tt0060574,Young Törless,,1966,\N,87,,True
1126,tt0061203,Women of the Prehistoric Planet,,1966,\N,90,1095.0,False
1150,tt0061653,Fathom,Fathom,\N,1967,99,1531.0,False
1170,tt0062089,Our Mother's House,,1967,\N,104,,True
1179,tt0062310,The Stranger,Lo straniero,1967,\N,104,2525.0,True
1183,tt0062456,"War and Peace, Part IV: Pierre Bezukhov",,1967,\N,100,1300.0,True
1190,tt0062759,The Diamond Arm,,1969,\N,94,14149.0,True
1199,tt0062994,Funny Girl,,1968,\N,151,21696.0,True
1212,tt0063260,The Magus,,\N,1968,117,1698.0,False
1216,tt0063374,The Odd Couple,The Odd Couple,1968,\N,105,33858.0,True
1230,tt0063787,Vixen!,Vixen!,1968,\N,70,2755.0,False
1237,tt0064040,Ármy ớf Shádớws,L'armée des ombres,1969,\N,145,22660.0,True
1244,tt0064208,Death Rides a Horse,,1967,\N,120,8000.0,True
1269,tt0065067,The Witness,,1969,\N,105,6676.0,True
1301,tt0066078,Michael the Brave,Mihai Viteazul,1971,\N,203,6295.0,True
1307,tt0066237,The Adversary,Pratidwandi,1970,\N,110,,True
1313,tt0066473,Tora! Tora! Tora!,,1970,\N,144,33371.0,True
1321,tt0066546,Why Dớés Hérr R. Rún Ámớk?,,1970,\N,88,2532.0,True
1324,tt0066580,Wớớdstớck,Woodstock,1970,\N,184,16883.0,True
1328,tt0066758,Amar Prem,,1972,\N,143,1676.0,True
1335,tt0066848,Blớớd ánd Lácé,,1971,\N,87,1029.0,False
1346,tt0067093,Fiddler on the Roof,,1971,\N,181,,True
1362,tt0067439,Mon Oncle Antoine,,1971,\N,104,2833.0,True
1365,tt0067491,Night of Dark Shadows,Night of Dark Shadows,1971,\N,95,1556.0,False
1366,tt0067515,Octaman,,1971,\N,79,1076.0,False
1369,tt0067595,The Point,,1971,\N,90,2654.0,True
1379,tt0067815,Sinbad,,1971,\N,90,1479.0,True
1397,tt0068282,Black Mama White Mama,,1973,\N,87,3110.0,False
1401,tt0068348,The Castle of Purity,El castillo de la pureza,1973,\N,110,1507.0,True
1405,tt0068415,Seven Deaths in the Cat's Eyes,,1973,\N,95,1413.0,False
1412,tt0068629,Street Mobster,,1972,\N,88,,True
1434,tt0069120,Indián Súmmér,,1972,\N,132,2046.0,True
1435,tt0069172,Reminiscences of a Journey to Lithuania,Reminiscences of a Journey to Lithuania,1972,\N,88,,True
1438,tt0069281,Sleuth,,1972,\N,138,46745.0,True
1447,tt0069518,The New One-Armed Swordsman,Xin du bi dao,1971,\N,98,1508.0,True
1458,tt0069909,Un comisar acuzã,,1974,\N,114,1007.0,True
1485,tt0070544,Fantastic Planet,,1973,\N,72,28823.0,True
1486,tt0070641,Sláp thé Mớnstér ớn Págé Ớné,Sbatti il mostro in prima pagina,1972,\N,86,1260.0,True
1490,tt0070694,"Silent Night, Bloody Night",,1972,\N,81,4179.0,False
1505,tt0071222,Bláck Christmás,Black Christmas,1974,\N,98,37871.0,True
1508,tt0071359,Immoral Tales,Contes immoraux,1973,\N,103,4469.0,False
1516,tt0071607,Herbie Rides Again,,\N,1974,88,7849.0,False
1531,tt0072317,The Trial of Billy Jack,The Trial of Billy Jack,\N,1974,170,1350.0,False
1537,tt0072750,Bug,Bug,1975,\N,99,,False
1538,tt0072752,The Beast,La bête,1975,\N,98,4656.0,False
1554,tt0073008,Thé Fớrtúné,,1975,\N,88,2705.0,False
1564,tt0073345,The Man in the Glass Booth,,1975,\N,117,1227.0,True
1578,tt0073781,Queen of the Gypsies,,1976,\N,101,1579.0,True
1579,tt0073817,Swept Away,,\N,1974,114,5910.0,True
1582,tt0074157,At the Earth's Core,,1976,\N,89,,False
1593,tt0074400,The Desert of the Tartars,,1976,\N,140,2140.0,True
1594,tt0074408,Jack the Ripper,Jack the Ripper,1976,\N,92,1667.0,False
1601,tt0074486,Eraserhead,Eraserhead,1977,\N,89,110859.0,True
1614,tt0074695,Crớss ớf Irớn,,1977,\N,132,26186.0,True
1615,tt0074720,The Toy,,1976,\N,95,5087.0,True
1618,tt0074749,The Killing of a Chinese Bookie,,1976,\N,135,12464.0,True
1633,tt0075164,Satan's Slave,Satan's Slave,1976,\N,86,1812.0,False
1640,tt0075648,Airport '77,Airport '77,1977,\N,114,10430.0,False
1647,tt0075753,Bilitis,Bilitis,1977,\N,95,1906.0,False
1659,tt0075993,An Enemy of the People,,1978,\N,103,1369.0,True
1660,tt0076001,La escopeta nacional,,\N,1978,95,1810.0,True
1665,tt0076161,The Hound of the Baskervilles,,1978,\N,85,1112.0,False
1669,tt0076276,Who's Singin' Over There?,,\N,1980,86,14982.0,True
1675,tt0076417,Mr. Billion,Mr. Billion,1977,\N,89,1192.0,False
1681,tt0076727,Office Romance,,1977,\N,159,8854.0,True
1687,tt0076825,Tintorera: Killer Shark,¡Tintorera!,1977,\N,126,1308.0,False
1688,tt0076855,"One Sings, the Other Doesn't",,1977,\N,120,1742.0,True
1690,tt0076935,The Yellow Handkerchief,,1977,\N,108,1083.0,True
1695,tt0077234,The Big Sleep,The Big Sleep,\N,1978,99,4646.0,False
1705,tt0077416,The Deer Hunter,The Deer Hunter,1978,\N,183,327327.0,True
1721,tt0077766,Jáws 2,,1978,\N,116,75889.0,False
1738,tt0078517,Warriors Two,,1978,\N,95,,True
1761,tt0079219,Going in Style,Going in Style,1979,\N,97,3099.0,True
1792,tt0080149,Wớyzéck,Woyzeck,1979,\N,80,9496.0,True
1815,tt0080934,The Island,The Island,1980,\N,109,,False
1823,tt0081269,Oh Heavenly Dog,Oh Heavenly Dog,1980,\N,103,2516.0,False
1831,tt0081616,La terrazza,,1980,\N,150,1500.0,True
1843,tt0082158,Cháriớts ớf Firé,Chariots of Fire,1981,\N,125,58079.0,True
1853,tt0082346,Evilspeak,Evilspeak,\N,1981,97,4027.0,False
1860,tt0082432,Gallipoli,,1981,\N,110,38701.0,True
1868,tt0082559,Hell of the Living Dead,Virus,1980,\N,99,5089.0,False
1881,tt0082796,Naram Garam,Naram Garam,\N,1981,122,1030.0,True
1892,tt0082979,Reds,Reds,1981,\N,195,22199.0,True
1903,tt0083248,Umrao Jaan,Umrao Jaan,1981,\N,145,1025.0,True
1907,tt0083275,Variola Vera,Variola vera,1982,\N,110,2583.0,True
1911,tt0083349,Yaarana,Yaarana,1981,\N,138,,True
1923,tt0083833,Diner,,1982,\N,110,20435.0,True
1924,tt0083865,Dögkeselyü,Dögkeselyü,1982,\N,115,1078.0,True
1940,tt0084345,My Friend Ivan Lapshin,,1985,\N,100,2279.0,True
1948,tt0084465,Thé Préfáb Péớplé,Panelkapcsolat,1982,\N,102,1118.0,True
1951,tt0084516,Poltergeist,,1982,\N,114,155169.0,True
1952,tt0084518,Flights in Dreams and in Reality,,1983,\N,92,1118.0,True
1962,tt0084684,Silent Rage,,1982,\N,100,5591.0,False
1968,tt0084777,Tenebrae,Tenebre,1982,\N,101,,True
1972,tt0084809,The Toy,,1982,\N,102,13125.0,False
1977,tt0084899,White Dog,,1982,\N,90,9448.0,True
1989,tt0085328,The Key,,1983,\N,116,2770.0,False
1992,tt0085370,Entre Nous,,1983,\N,110,1823.0,True
2000,tt0085514,The Exterminators of the Year 3000,Il giustiziere della strada,\N,1983,83,1129.0,False
2012,tt0085776,Katha,,1983,\N,141,1187.0,True
2047,tt0086370,The Sting II,The Sting II,1983,\N,101,2199.0,False
2049,tt0086394,Die Supernasen,Die Supernasen,\N,1983,88,1093.0,False
2073,tt0086981,Blớớdbáth át thé Hớúsé ớf Déáth,Bloodbath at the House of Death,1984,\N,92,1721.0,False
2092,tt0087469,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,1984,\N,118,469229.0,True
2096,tt0087589,Lassiter,Lassiter,1984,\N,100,2417.0,False
2111,tt0087884,"Paris, Texas",,1984,\N,145,100864.0,True
2126,tt0088286,Top Secret!,,1984,\N,90,64256.0,True
2129,tt0088334,Urusei Yatsura 2: Beautiful Dreamer,,1984,\N,98,,True
2139,tt0088847,Thé Bréákfást Clúb,The Breakfast Club,1985,\N,97,376441.0,True
2146,tt0088993,Day of the Dead,,1985,\N,101,66989.0,True
2149,tt0089066,Detective,,1985,\N,95,1930.0,False
2154,tt0089200,Ghoulies,,1984,\N,81,9022.0,False
2161,tt0089378,Making Contact,Joey,1985,\N,98,1491.0,False
2166,tt0089562,Massacre in Dinosaur Valley,,1985,\N,88,1976.0,False
2178,tt0089755,Ớút ớf Áfricá,,1985,\N,161,77040.0,True
2188,tt0089960,Vagabond,Sans toit ni loi,1985,\N,105,10520.0,True
2193,tt0090110,Sweet Dreams,Sweet Dreams,1985,\N,115,,True
2197,tt0090196,Transylvania 6-5000,,1985,\N,93,7399.0,False
2211,tt0090750,Blớớd Hớớk,Blood Hook,1986,\N,92,1165.0,False
2215,tt0090859,Cobra,,1986,\N,87,70908.0,False
2232,tt0091209,The Hitcher,,1986,\N,97,46000.0,True
2237,tt0091306,Jumpin' Jack Flash,,1986,\N,105,19058.0,False
2258,tt0091778,Poltergeist II: The Other Side,Poltergeist II: The Other Side,1986,\N,91,26551.0,False
2266,tt0091969,Slaughter High,,1986,\N,90,5894.0,False
2267,tt0091982,The Loner,Le solitaire,1987,\N,100,1536.0,False
2271,tt0092112,Trick or Treat,,1986,\N,98,6561.0,False
2295,tt0092713,H.M. Deserters,C.K. Dezerterzy,1986,\N,155,,True
2296,tt0092723,The Care Bears Adventure in Wonderland,,1987,\N,80,1179.0,False
2339,tt0093516,Meatballs III: Summer Job,Meatballs III: Summer Job,1986,\N,96,2438.0,False
2345,tt0093640,No Way Out,,1987,\N,114,38491.0,True
2350,tt0093776,Prick Úp Yớúr Éárs,,1987,\N,105,5971.0,True
2352,tt0093800,Psychos in Love,Psychos in Love,1987,\N,88,1197.0,False
2366,tt0094048,Straight to Hell Returns,Straight to Hell,1987,\N,86,2500.0,False
2377,tt0094336,Withnail & I,,1987,\N,107,42611.0,True
2381,tt0094593,18 Again!,18 Again!,1988,\N,93,4532.0,False
2386,tt0094675,Ariel,Ariel,1988,\N,72,6682.0,True
2397,tt0094834,Cannibal Women in the Avocado Jungle of Death,,1989,\N,90,2943.0,False
2402,tt0094890,Cớcớớn: Thé Rétúrn,,1988,\N,116,16088.0,False
2406,tt0095040,Dáys ớf Éclipsé,,\N,1988,139,1009.0,True
2409,tt0095178,Frésh Hớrsés,Fresh Horses,1988,\N,105,1855.0,False
2412,tt0095222,Glitch!,,1988,\N,88,,False
2423,tt0095403,Police Story 2,,1988,\N,101,18936.0,True
2428,tt0095468,A Short Film About Killing,Krótki film o zabijaniu,1988,\N,84,19208.0,True
2449,tt0095956,Rambo III,,1988,\N,102,127431.0,False
2454,tt0096046,Scarecrows,Scarecrows,1988,\N,83,4954.0,False
2458,tt0096219,Talk Radio,,1988,\N,110,13352.0,True
2463,tt0096328,U2: Rattle and Hum,U2: Rattle and Hum,1988,\N,99,5843.0,True
2464,tt0096329,Ubit drakona,,1988,\N,123,1595.0,True
2467,tt0096344,Thé Únnámáblé,The Unnamable,1988,\N,87,2640.0,False
2478,tt0097106,A Tale of Springtime,,1990,\N,108,4328.0,True
2482,tt0097216,Do the Right Thing,Do the Right Thing,1989,\N,120,97795.0,True
2494,tt0097390,Fright Night Part 2,Fright Night Part 2,1988,\N,104,12374.0,False
2504,tt0097573,In the Cold of the Night,In the Cold of the Night,1990,\N,112,1601.0,False
2516,tt0097851,Mathilukal,,1990,\N,120,1214.0,True
2536,tt0098258,Say Anything,Say Anything...,1989,\N,100,86849.0,True
2544,tt0098360,Violent Cop,"Sono otoko, kyôbô ni tsuki",1989,\N,103,11467.0,True
2545,tt0098375,Spontaneous Combustion,,1990,\N,97,2552.0,False
2546,tt0098465,"Thélớniớús Mớnk: Stráight, Nớ Chásér","Thelonious Monk: Straight, No Chaser",1988,\N,90,1193.0,True
2554,tt0099073,Avalon,,1990,\N,128,,True
2572,tt0099520,Évérybớdy Wins,,1990,\N,97,1162.0,False
2613,tt0100608,The Shrimp on the Barbie,The Shrimp on the Barbie,\N,1990,90,1270.0,False
2615,tt0100649,Solar Crisis,,1990,\N,112,1894.0,False
2624,tt0101258,Days of Being Wild,Ah Fei jing juen,1990,\N,100,20706.0,True
2637,tt0101597,Closet Land,,1991,\N,89,2776.0,True
2638,tt0101605,Thé Cớmmitménts,,\N,1991,118,34487.0,True
2639,tt0101615,Cool as Ice,,1991,\N,91,9532.0,False
2640,tt0101627,Critters 3,Critters 3,1991,\N,86,11828.0,False
2647,tt0101732,Dil Ááshná Hái (...Thé Héárt Knớws),,1992,\N,164,,False
2653,tt0101985,A Brighter Summer Day,,1991,\N,237,9305.0,True
2656,tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,,1991,\N,96,20426.0,True
2661,tt0102269,Last Dance,Last Dance,1992,\N,83,1482.0,False
2662,tt0102340,Love Crimes,,1992,\N,90,1121.0,False
2679,tt0102815,Calls Controlled,Rozmowy kontrolowane,1991,\N,93,1472.0,True
2682,tt0102849,Scenes from a Mall,,1991,\N,89,4913.0,False
2690,tt0103030,High Heels,Tacones lejanos,1991,\N,112,15044.0,True
2711,tt0103939,Chaplin,Chaplin,1992,\N,143,56207.0,True
2741,tt0104770,Royal Tramp,,1992,\N,106,3538.0,True
2742,tt0104782,Leolo,,1992,\N,107,6933.0,True
2752,tt0105059,Only You,Only You,1992,\N,85,2796.0,False
2760,tt0105271,Roja,,1992,\N,137,,True
2769,tt0105488,Strictly Ballroom,,1992,\N,94,26468.0,True
2771,tt0105597,Timébớmb,,1991,\N,96,1758.0,False
2782,tt0105871,Year of the Comet,Year of the Comet,1992,\N,91,1607.0,False
2785,tt0106257,American Ninja 5,American Ninja 5,\N,1993,102,,False
2797,tt0106455,Boiling Point,Boiling Point,1993,\N,92,5952.0,False
2801,tt0106521,Carnosaur,Carnosaur,\N,1993,83,,False
2804,tt0106655,Dámini,Damini,1993,\N,175,3364.0,True
2813,tt0106913,Fire on the Amazon,Fire on the Amazon,1993,\N,87,2628.0,False
2825,tt0107209,"Faraway, So Close!",,1993,\N,144,,True
2834,tt0107472,"The Wonderful, Horrible Life of Leni Riefenstahl",Die Macht der Bilder: Leni Riefenstahl,1993,\N,183,2915.0,True
2842,tt0107719,Thé Nútcráckér,,1993,\N,92,2014.0,False
2846,tt0107870,Prehysteria!,,1993,\N,84,1872.0,False
2854,tt0108137,Thé Silvér Brúmby,The Silver Brumby,\N,1993,93,1105.0,False
2856,tt0108162,Sliver,Sliver,\N,1993,107,30542.0,False
2868,tt0108350,Night Terrors,,1993,\N,98,1361.0,False
2872,tt0108504,Fớr á Lớst Sớldiér,Voor een verloren soldaat,1992,\N,92,4456.0,True
2880,tt0109000,00 Schnéidér - Jágd áúf Nihil Báxtér,,1994,\N,90,2583.0,True
2889,tt0109348,Bullets Over Broadway,,\N,1994,98,38215.0,True
2891,tt0109402,The Chase,The Chase,1994,\N,97,20788.0,False
2897,tt0109447,Clifford,,1994,\N,90,7531.0,False
2910,tt0109702,Cold Water,,1994,\N,95,,True
2918,tt0109842,Frésh,,\N,1994,114,12966.0,True
2926,tt0110052,Hong Kong 97,,1994,\N,91,1131.0,False
2938,tt0110251,Nobody Loves Me,,1994,\N,104,1178.0,True
2943,tt0110308,Thé Lást Sédúctiớn,,1994,\N,110,22686.0,True
2956,tt0110657,The Next Karate Kid,,1994,\N,107,28950.0,False
2958,tt0110668,Night of the Running Man,Night of the Running Man,1995,\N,93,1679.0,False
2960,tt0110712,Of Love and Shadows,,\N,1994,105,,False
2994,tt0112379,Antonia's Line,Antonia,1995,\N,102,8649.0,True
3001,tt0112492,Beware: Children at Play,,1989,\N,94,,False
3008,tt0112619,Midaq Alley,El Callejón de los Milagros,1995,\N,140,3074.0,True
3018,tt0112851,Desperado,,1995,\N,104,,True
3019,tt0112864,Dié Hárd with á Véngéáncé,,1995,\N,128,376238.0,True
3025,tt0113074,Fist of the North Star,,1995,\N,103,3286.0,False
3029,tt0113253,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,\N,1995,87,35105.0,False
3039,tt0113540,Kids,,1995,\N,91,76442.0,True
3055,tt0113828,Les Misérables,,1995,\N,175,3788.0,True
3090,tt0114787,Underground,,1995,\N,170,57292.0,True
3104,tt0115610,Bad Moon,Bad Moon,1996,\N,80,6601.0,False
3113,tt0115685,Thé Birdcágé,,1996,\N,117,85775.0,True
3114,tt0115701,Blast,,1997,\N,99,1574.0,False
3153,tt0116681,Body Troopers,,1996,\N,91,1069.0,False
3173,tt0116922,Lost Highway,Lost Highway,1997,\N,134,137572.0,True
3186,tt0117283,The Pallbearer,The Pallbearer,1996,\N,98,10269.0,False
3188,tt0117315,The Father,,1996,\N,91,1461.0,True
3227,tt0118540,4 Little Girls,4 Little Girls,1997,\N,102,3181.0,True
3234,tt0118715,The Big Lebowski,The Big Lebowski,1998,\N,117,773595.0,True
3252,tt0119038,Le Dîner de Cons,Le dîner de cons,1998,\N,80,40379.0,True
3259,tt0119116,The Fifth Element,The Fifth Element,\N,1997,126,454017.0,True
3260,tt0119137,Flubber,,1997,\N,93,87605.0,False
3285,tt0119457,Kicked in the Head,Kicked in the Head,1997,\N,87,1036.0,False
3290,tt0119561,The Long Way Home,,1997,\N,120,1141.0,True
3297,tt0119707,Mortal Kombat: Annihilation,,1997,\N,95,53365.0,False
3303,tt0119889,The Phantom of the Opera,,1998,\N,99,5390.0,False
3304,tt0119910,Polish Wedding,Polish Wedding,1998,\N,105,3261.0,False
3306,tt0119981,Hikers,Les randonneurs,1997,\N,95,1794.0,False
3311,tt0120087,Thé Sécớnd Júnglé Bớớk: Mớwgli & Bálớớ,The Second Jungle Book: Mowgli & Baloo,1997,\N,88,1076.0,False
3313,tt0120090,Sécréts ớf thé Héárt,Secretos del corazón,1997,\N,105,1828.0,True
3317,tt0120133,A Simple Wish,,1997,\N,89,5422.0,False
3318,tt0120142,The Sixth Man,The Sixth Man,\N,1997,107,5763.0,False
3322,tt0120207,Steel,,1997,\N,97,13628.0,False
3349,tt0120723,Kissing a Fool,,1998,\N,93,5264.0,False
3350,tt0120725,Krippendorf's Tribe,,1998,\N,94,5465.0,False
3360,tt0120802,The Red Violin,Le violon rouge,1998,\N,130,32653.0,True
3380,tt0123328,Made in Hong Kong,Heung Gong jai jo,1997,\N,109,2329.0,True
3390,tt0125510,Splatter University,Splatter University,1984,\N,78,1704.0,False
3393,tt0125678,Bongwater,,1998,\N,97,4413.0,False
3394,tt0126029,Shrek,Shrek,2001,\N,90,644399.0,True
3405,tt0127919,Tálé ớf thé Múmmy,,1998,\N,88,3239.0,False
3416,tt0129908,Ernest in the Army,Ernest in the Army,1998,\N,85,,False
3417,tt0130121,Mickéy Blúé Éyés,Mickey Blue Eyes,1999,\N,102,,False
3421,tt0130529,Cane Toads: An Unnatural History,Cane Toads: An Unnatural History,1988,\N,47,1229.0,True
3433,tt0133189,SLC Punk!,,1998,\N,97,28434.0,True
3439,tt0134786,The Graduates,Liceenii,1986,\N,95,2120.0,True
3477,tt0141907,Town & Country,Town & Country,2001,\N,104,4924.0,False
3503,tt0146336,Urban Legend,,1998,\N,99,64388.0,False
3506,tt0147612,Háppinéss,Happiness,1998,\N,134,68804.0,True
3512,tt0150230,The Cruise,The Cruise,1998,\N,76,1778.0,True
