,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
1225,tt0063612,Skidoo,,1968,\N,98,1657.0,False
1226,tt0063615,Two Comrades Served,,1968,\N,99,1092.0,True
1232,tt0063834,Zátớichi Chálléngéd,,1967,\N,87,1285.0,True
1258,tt0064506,Ittefaq,Ittefaq,1969,\N,104,1044.0,True
1262,tt0064839,Crime and Punishment,Prestuplenie i nakazanie,1970,\N,221,1153.0,True
1263,tt0064861,This Man Must Die,,1969,\N,110,4375.0,True
1268,tt0064994,Lárks ớn á String,,1969,\N,94,1830.0,True
1283,tt0065489,Brancaleone at the Crusades,Brancaleone alle Crociate,1970,\N,116,1807.0,True
1292,tt0065772,Claire's Knee,,1970,\N,105,10540.0,True
1300,tt0066026,MASH,M*A*S*H,1970,\N,116,70767.0,True
1319,tt0066534,The Milky Way,La voie lactée,1969,\N,102,7387.0,True
1320,tt0066540,WÚSÁ,,1970,\N,115,1141.0,False
1332,tt0066827,Asylum Erotica,,1971,\N,96,1634.0,False
1336,tt0066856,Born to Win,Born to Win,1971,\N,88,1745.0,False
1338,tt0066906,Le Chat,Le chat,1971,\N,86,2054.0,True
1339,tt0066914,A Virgin Among the Living Dead,,1973,\N,105,2407.0,False
1391,tt0068190,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland,1972,\N,101,1637.0,False
1396,tt0068278,The Bitter Tears of Petra von Kant,,1972,\N,124,9312.0,True
1408,tt0068528,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,,1972,\N,100,2312.0,True
1415,tt0068655,The Tall Blond Man with One Black Shoe,Le grand blond avec une chaussure noire,1972,\N,90,7933.0,True
1417,tt0068716,Tower of Evil,,1972,\N,89,1653.0,False
1436,tt0069239,Season of the Witch,,1972,\N,130,3245.0,False
1449,tt0069718,Anita,Anita,\N,1973,95,,False
1461,tt0069995,Dớn't Lớớk Nớw,Don't Look Now,1973,\N,110,53742.0,True
1466,tt0070099,The Bride,Gelin,1973,\N,92,1387.0,True
1471,tt0070217,The Illumination,,1973,\N,91,1578.0,True
1488,tt0070666,Serpico,,1973,\N,130,117991.0,True
1491,tt0070696,The Sinful Dwarf,,1973,\N,95,1486.0,False
1500,tt0071159,Friend,Arkadas,\N,1974,105,1400.0,True
1513,tt0071508,Flesh for Frankenstein,,1973,\N,95,5709.0,False
1524,tt0071859,The Traveler,Mossafer,\N,1974,83,1653.0,True
1533,tt0072443,Mirror,,1975,\N,107,44118.0,True
1545,tt0072890,Dog Day Afternoon,,1975,\N,125,247872.0,True
1551,tt0072976,Fớx ánd His Friénds,Faustrecht der Freiheit,1975,\N,123,5812.0,True
1562,tt0073312,Love and Death,,1975,\N,85,37705.0,True
1563,tt0073317,Lucky Lady,,1975,\N,118,1199.0,False
1565,tt0073363,Manila in the Claws of Light,,1975,\N,125,1690.0,True
1581,tt0074084,1900,Novecento,1976,\N,317,24897.0,True
1584,tt0074228,Bobbie Jo and the Outlaw,,1976,\N,88,1039.0,False
1590,tt0074291,Fellini's Casanova,,1976,\N,155,7747.0,True
1622,tt0074888,The Best Way to Walk,La meilleure façon de marcher,1976,\N,82,1494.0,True
1642,tt0075669,Amar Akbar Anthony,,1977,\N,184,7567.0,True
1650,tt0075793,We All Loved Each Other So Much,,\N,1974,124,6166.0,True
1654,tt0075888,The Crater Lake Monster,,1977,\N,85,1489.0,False
1672,tt0076348,Madame Rosa,,1977,\N,105,1320.0,True
1691,tt0077138,The Tree of Wooden Clogs,,1978,\N,186,5914.0,True
1706,tt0077421,Despair,,1978,\N,119,2388.0,True
1709,tt0077533,Faces of Death,Faces of Death,1978,\N,105,6887.0,False
1724,tt0078058,Odds and Evens,Pari e dispari,1978,\N,115,8664.0,True
1729,tt0078243,Thé 36th Chámbér ớf Sháớlin,,1978,\N,116,,True
1732,tt0078343,The Killer Nun,,1979,\N,88,1835.0,False
1739,tt0078718,And Justice for All,,1979,\N,119,,True
1742,tt0078748,Alien,Alien,1979,\N,117,833476.0,True
1794,tt0080339,Airplane!,,\N,1980,88,226998.0,True
1797,tt0080437,The Big Red One,,1980,\N,113,19432.0,True
1804,tt0080530,Everything Happens to Me,Chissà perché... capitano tutte a me,1980,\N,99,2747.0,False
1816,tt0080948,The Jazz Singer,The Jazz Singer,\N,1980,115,4302.0,False
1818,tt0081031,The Last Flight of Noah's Ark,The Last Flight of Noah's Ark,1980,\N,97,1361.0,False
1833,tt0081677,The Last Shark,,1981,\N,88,2680.0,False
1836,tt0082073,"Bianco, rosso e Verdone","Bianco, rosso e Verdone",1981,\N,110,3555.0,True
1841,tt0082138,Carbon Copy,Carbon Copy,1981,\N,92,2767.0,False
1846,tt0082210,El crack,El crack,1981,\N,131,1474.0,True
1849,tt0082257,Demonoid,Demonoid,1981,\N,78,1227.0,False
1852,tt0082338,Túrkéy Shớớt,Turkey Shoot,1982,\N,93,3561.0,False
1857,tt0082410,Frankenstein Island,Frankenstein Island,1981,\N,97,1111.0,False
1874,tt0082700,Cannibal Ferox,Cannibal ferox,1981,\N,93,9676.0,False
1877,tt0082736,Mephisto,,1981,\N,144,10212.0,True
1883,tt0082799,Movie Madness,,1982,\N,89,1066.0,False
1890,tt0082956,Púbérty Blúés,Puberty Blues,\N,1981,87,1408.0,False
1905,tt0083260,Bolero,,1981,\N,184,,True
1912,tt0083557,Android,,1982,\N,80,2406.0,False
1917,tt0083652,Bill Cosby: Himself,Bill Cosby: Himself,1983,\N,105,3533.0,True
1921,tt0083801,Deadly Eyes,,1982,\N,87,1318.0,False
1927,tt0083907,The Evil Dead,The Evil Dead,1981,\N,85,198642.0,True
1929,tt0083931,Son of the White Mare,Fehérlófia,1981,\N,86,1899.0,True
1964,tt0084704,The Soldier,,1982,\N,96,1191.0,False
1966,tt0084740,El Sur,,1983,\N,95,5013.0,True
1980,tt0085124,1990: The Bronx Warriors,1990: I guerrieri del Bronx,1982,\N,92,3324.0,False
1983,tt0085236,Béyớnd thé Limit,,1983,\N,104,1334.0,False
1991,tt0085356,Conquest,Conquest,1983,\N,88,2296.0,False
2002,tt0085529,My Best Friend's Girl,,1983,\N,99,1045.0,False
2003,tt0085599,Sweet Bunch,Glykia symmoria,1983,\N,154,1539.0,True
2007,tt0085672,Hercules,Hercules,1983,\N,98,3896.0,False
2015,tt0085864,Fearless Hyena 2,Long teng hu yue,\N,1983,94,1641.0,False
2024,tt0086026,Extra Terrestrial Visitors,,1983,\N,80,4544.0,False
2034,tt0086199,Crime and Punishment,,\N,1983,93,2389.0,True
2035,tt0086216,Rumble Fish,,1983,\N,94,33450.0,True
2039,tt0086242,The Makioka Sisters,,1983,\N,140,1528.0,True
2052,tt0086423,Téndér Mérciés,Tender Mercies,1983,\N,92,10315.0,True
2055,tt0086465,Trading Places,,1983,\N,116,145141.0,True
2059,tt0086551,Confidentially Yours,,1983,\N,110,6478.0,True
2063,tt0086637,Zelig,,1983,\N,79,41378.0,True
2064,tt0086643,Ziggy Stardust and the Spiders from Mars,Ziggy Stardust and the Spiders from Mars,1979,\N,90,2607.0,True
2066,tt0086872,Prey,Prey,1977,\N,78,1327.0,False
2069,tt0086961,Nớ Énd,,1985,\N,107,4705.0,True
2076,tt0086999,Bréákin' 2: Éléctric Bớớgálớớ,,\N,1984,94,4133.0,False
2079,tt0087020,Calamari Union,Calamari Union,1985,\N,81,3331.0,True
2109,tt0087843,Once Upon a Time in America,,1984,\N,229,333775.0,True
2110,tt0087864,Over the Brooklyn Bridge,,1984,\N,108,1477.0,False
2117,tt0088099,Sharaabi,,1984,\N,180,2826.0,True
2122,tt0088213,Swing Shift,,1984,\N,100,4664.0,False
2133,tt0088708,American Warrior,,1985,\N,95,,False
2152,tt0089108,Wáiting fớr thé Héársé,,1985,\N,94,6015.0,True
2173,tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,,1985,\N,87,66717.0,False
2174,tt0089695,"No Retreat, No Surrender",No Retreat No Surrender,1985,\N,85,16558.0,False
2175,tt0089716,Colonel Redl,,1985,\N,144,2917.0,True
2179,tt0089776,Parole de flic,Parole de flic,1985,\N,98,1124.0,False
2186,tt0089941,Runaway Train,Runaway Train,1985,\N,111,28509.0,True
2191,tt0090057,Spớớkiés,,1986,\N,85,3220.0,False
2200,tt0090333,Wizards of the Lost Kingdom,Wizards of the Lost Kingdom,1985,\N,72,1649.0,False
2214,tt0090837,Chopping Mall,,1986,\N,77,13718.0,False
2218,tt0091019,Every Time We Say Goodbye,Every Time We Say Goodbye,1986,\N,95,2424.0,False
2231,tt0091203,Highlander,,1986,\N,116,130640.0,True
2242,tt0091466,Mama is boos!,Mama is boos!,\N,1986,110,,False
2253,tt0091658,Nutcracker,Nutcracker,\N,1986,89,,True
2274,tt0092133,Under the Cherry Moon,Under the Cherry Moon,1986,\N,100,3335.0,False
2286,tt0092563,Ángél Héárt,,1987,\N,113,85184.0,True
2291,tt0092671,Blood Harvest,,1987,\N,88,1139.0,False
2304,tt0092860,Deathstalker II,,1987,\N,85,2721.0,False
2321,tt0093175,Hello Again,,1987,\N,96,3401.0,False
2333,tt0093415,Light of Day,,1987,\N,107,2769.0,False
2337,tt0093477,Making Mr. Right,,1987,\N,98,2684.0,False
2338,tt0093493,Mannequin,,1987,\N,90,31030.0,False
2340,tt0093546,The Misfit Brigade,,1987,\N,100,1954.0,False
2347,tt0093754,Repentance,Monanieba,1984,\N,153,4340.0,True
2361,tt0093991,Slave Girls from Beyond Infinity,Slave Girls from Beyond Infinity,1987,\N,74,1468.0,False
2369,tt0094118,Teen Wolf Too,Teen Wolf Too,\N,1987,95,12469.0,False
2371,tt0094138,Three O'Clock High,Three O'Clock High,1987,\N,97,11642.0,True
2374,tt0094291,Wall Street,,1987,\N,126,,True
2383,tt0094620,After Death,After Death (Oltre la morte),\N,1989,84,2492.0,False
2387,tt0094683,Assa,Assa,1987,\N,153,2614.0,True
2393,tt0094812,Bull Durham,Bull Durham,\N,1988,108,52078.0,True
2401,tt0094889,Cớcktáil,Cocktail,1988,\N,104,82808.0,False
2407,tt0095082,Eight Men Out,,1988,\N,119,19805.0,True
2415,tt0095244,Zerograd,,1988,\N,103,2055.0,True
2419,tt0095299,Hide and Go Shriek,Hide and Go Shriek,\N,1988,90,1642.0,False
2422,tt0095389,Jack's Back,Jack's Back,1988,\N,97,3301.0,False
2433,tt0095640,Miles from Home,Miles from Home,\N,1988,108,1456.0,False
2436,tt0095705,The Naked Gun: From the Files of Police Squad!,,1988,\N,85,162007.0,True
2441,tt0095801,Bagdad Cafe,,1987,\N,95,13430.0,True
2444,tt0095903,The Prince of Pennsylvania,The Prince of Pennsylvania,1988,\N,87,,False
2447,tt0095924,Pulse,,1988,\N,91,2419.0,False
2455,tt0096073,The Seventh Sign,,1988,\N,97,14296.0,False
2461,tt0096256,They Live,They Live,1988,\N,94,122365.0,True
2470,tt0096764,The Adventures of Baron Munchausen,,\N,1988,126,52507.0,True
2485,tt0097244,God of Gamblers,,1989,\N,126,5227.0,True
2488,tt0097364,Flesh-Eating Mothers,,1988,\N,89,1084.0,False
2489,tt0097368,The Fly II,The Fly II,1989,\N,105,22368.0,False
2506,tt0097630,Jớúrnéy tớ thé Céntér ớf thé Éárth,Journey to the Center of the Earth,1988,\N,100,1224.0,False
2511,tt0097757,The Little Mermaid,The Little Mermaid,1989,\N,83,249723.0,True
2520,tt0097937,My Left Foot,My Left Foot: The Story of Christy Brown,1989,\N,103,71957.0,True
2527,tt0098055,Red Wood Pigeon,Palombella rossa,1989,\N,89,2514.0,True
2528,tt0098073,Penn & Teller Get Killed,Penn & Teller Get Killed,1989,\N,89,1883.0,False
2533,tt0098205,Rivér ớf Déáth,,\N,1989,107,1243.0,False
2540,tt0098327,The Seventh Continent,,1989,\N,104,14389.0,True
2553,tt0099043,Anjali,,1990,\N,150,2923.0,True
2568,tt0099450,The Boyfriend School,Don't Tell Her It's Me,1990,\N,103,2811.0,False
2587,tt0099949,Korczak,Korczak,1990,\N,118,1365.0,True
2594,tt0100107,Maniac Cop 2,Maniac Cop 2,1990,\N,90,7042.0,False
2596,tt0100129,Meet the Applegates,Meet the Applegates,\N,1990,90,2359.0,False
2599,tt0100157,Misery,Misery,\N,1990,107,198018.0,True
2601,tt0100211,Music Box,Music Box,1989,\N,124,7564.0,True
2611,tt0100502,RoboCop 2,,1990,\N,117,84349.0,False
2626,tt0101268,Across the Tracks,,1990,\N,100,,False
2628,tt0101327,American Shaolin,,1991,\N,106,1409.0,False
2654,tt0101988,The Guyver,Guyver,1991,\N,88,5164.0,False
2658,tt0102138,JFK,JFK,1991,\N,189,,True
2666,tt0102395,Mánnéqúin: ớn thé Mớvé,Mannequin: On the Move,1991,\N,95,6181.0,False
2668,tt0102443,A Midnight Clear,A Midnight Clear,1992,\N,108,8848.0,True
2684,tt0102913,Shout,,1991,\N,89,1945.0,False
2693,tt0103116,Trancers II,Trancers II,1991,\N,88,2065.0,False
2696,tt0103184,V.I. Warshawski,V.I. Warshawski,1991,\N,89,5069.0,False
2697,tt0103186,Cows,,1992,\N,96,3685.0,True
2699,tt0103303,Year of the Gun,,1991,\N,111,,False
2700,tt0103596,3 Ninjas,3 Ninjas,1992,\N,84,21206.0,False
2701,tt0103671,American Me,,1992,\N,125,9143.0,True
2704,tt0103786,Beethoven,Beethoven,1992,\N,87,69845.0,False
2707,tt0103872,Brain Donors,,1992,\N,80,4299.0,True
2729,tt0104466,Husbands and Wives,,1992,\N,108,28738.0,True
2738,tt0104756,Lớrénzớ's Ớil,Lorenzo's Oil,1992,\N,129,21869.0,True
2745,tt0104810,Manufacturing Consent: Noam Chomsky and the Media,Manufacturing Consent: Noam Chomsky and the Media,1992,\N,167,4709.0,True
2763,tt0105322,Scanners III: The Takeover,Scanners III: The Takeover,1991,\N,101,2146.0,False
2764,tt0105328,Schtonk,,\N,1992,115,3586.0,True
2777,tt0105750,Lá Vié dé Bớhèmé,,1992,\N,103,5455.0,True
2781,tt0105811,Whispérs in thé Dárk,Whispers in the Dark,1992,\N,103,2189.0,False
2793,tt0106400,The Beverly Hillbillies,,1993,\N,92,18194.0,False
2798,tt0106466,Born Yesterday,Born Yesterday,\N,1993,100,3909.0,False
2832,tt0107358,The Blue Kite,Lan feng zheng,1993,\N,140,2880.0,True
2861,tt0108211,Stálingrád,,\N,1993,134,33800.0,True
2863,tt0108258,Surf Ninjas,Surf Ninjas,1993,\N,87,7986.0,False
2873,tt0108515,The War Room,The War Room,1993,\N,96,4141.0,True
2878,tt0108606,Heroic Trio 2: Executioners,Yin doi hou hap zyun,1993,\N,101,,False
2879,tt0108633,Thé Yớúng Áméricáns,,1993,\N,103,2583.0,False
2883,tt0109098,American Cyborg: Steel Warrior,,1993,\N,94,1457.0,False
2900,tt0109480,Cops and Robbersons,,1994,\N,93,6734.0,False
2901,tt0109506,The Crow,The Crow,1994,\N,102,176246.0,True
2906,tt0109642,Dolores Claiborne,,1995,\N,132,41988.0,True
2907,tt0109676,Drớp Zớné,,1994,\N,101,,False
2919,tt0109858,Funny Man,,1994,\N,93,1201.0,False
2925,tt0110044,Holy Matrimony,,1994,\N,93,1481.0,False
2931,tt0110168,My Summer Story,It Runs in the Family,1994,\N,85,1570.0,False
2933,tt0110200,Fist of Legend,,1994,\N,103,23244.0,True
2941,tt0110296,Ladybird Ladybird,,1994,\N,101,3447.0,True
2970,tt0111003,Thé Púppét Mástérs,,1994,\N,109,8879.0,False
2993,tt0112373,Anne Frank Remembered,Anne Frank Remembered,1995,\N,117,1151.0,True
3005,tt0112573,Braveheart,Braveheart,1995,\N,178,996577.0,True
3017,tt0112800,The Blade,,1995,\N,105,3216.0,True
3040,tt0113552,Kiss ớf Déáth,Kiss of Death,1995,\N,101,18806.0,False
3046,tt0113725,Mábớrớsi,Maboroshi no hikari,1995,\N,110,5749.0,True
3047,tt0113729,Mad Love,,1995,\N,93,6488.0,False
3049,tt0113755,Man of the House,,1995,\N,96,9407.0,False
3053,tt0113820,Mighty Morphin Power Rangers: The Movie,,1995,\N,95,26664.0,False
3060,tt0113922,Like Grains of Sand,,1995,\N,129,1408.0,True
3061,tt0113971,Nothing Funny,,1995,\N,95,3355.0,True
3082,tt0114622,North Star,,1996,\N,90,1242.0,False
3084,tt0114666,The Tie That Binds,The Tie That Binds,1995,\N,99,1174.0,False
3092,tt0114825,Vampire in Brooklyn,,\N,1995,100,23032.0,False
3096,tt0115005,Xiu Xiu: The Sent-Down Girl,,1998,\N,99,3316.0,True
3100,tt0115472,The Adventures of Pinocchio,,1996,\N,96,5656.0,False
3109,tt0115650,The Green Planet,La belle verte,1996,\N,99,4652.0,True
3115,tt0115736,Bound,Bound,1996,\N,109,,True
3120,tt0115783,Bulletproof,Bulletproof,1996,\N,84,37755.0,False
3127,tt0116039,Day of the Warrior,,1996,\N,96,,False
3128,tt0116040,Daylight,,1996,\N,114,,False
3131,tt0116209,The English Patient,,1996,\N,162,185397.0,True
3135,tt0116247,Evil Ed,Evil Ed,1995,\N,93,3576.0,False
3140,tt0116293,Female Perversions,Female Perversions,1996,\N,120,2451.0,False
3161,tt0116756,Kázáám,,1996,\N,93,24021.0,False
3162,tt0116763,Khamoshi the Musical,Khamoshi: The Musical,1996,\N,160,4063.0,True
3163,tt0116767,Kids Return,Kizzu ritân,1996,\N,107,5979.0,True
3170,tt0116883,Lilla Jönssonligan och cornflakeskuppen,Lilla Jönssonligan och cornflakeskuppen,1996,\N,90,1556.0,False
3177,tt0117056,The Mirror,Ayneh,1997,\N,95,2641.0,True
3189,tt0117318,The People vs. Larry Flynt,The People vs. Larry Flynt,1996,\N,130,92279.0,True
3193,tt0117427,Race the Sun,Race the Sun,1996,\N,100,3163.0,False
3204,tt0117688,Solo,,1996,\N,94,,False
3209,tt0117797,Swallowtail Butterfly,,1996,\N,148,3763.0,True
3213,tt0117894,Thinner,,1996,\N,93,29810.0,False
3225,tt0118147,When We Were Kings,When We Were Kings,1996,\N,88,17472.0,True
3235,tt0118749,Boogie Nights,,\N,1997,155,253097.0,True
3237,tt0118751,Border,Border,1997,\N,176,15370.0,True
3238,tt0118755,The Borrowers,,1997,\N,89,22030.0,False
3248,tt0118927,Dangerous Ground,,1997,\N,95,1911.0,False
3280,tt0119375,Insomnia,,1997,\N,96,13938.0,True
3291,tt0119588,The Wax Mask,M.D.C. - Maschera di cera,1997,\N,98,2163.0,False
3298,tt0119792,Nil by Mouth,,1997,\N,128,,True
3308,tt0120001,Behind the Lines,,1997,\N,114,2378.0,True
3323,tt0120213,Slappy and the Stinkers,Slappy and the Stinkers,1998,\N,78,1215.0,False
